product_id,skin_type,hydration_mean,hydration_count,breakouts_irritation_mean,breakouts_irritation_count,scent_mean,scent_count,packaging_mean,packaging_count,price_value_mean,price_value_count,texture_application_mean,texture_application_count,hydration_overall,breakouts_irritation_overall,scent_overall,packaging_overall,price_value_overall,texture_application_overall,hydration_delta,breakouts_irritation_delta,scent_delta,packaging_delta,price_value_delta,texture_application_delta,product_name,low_confidence,flagged,breakouts_flagged
P449411,dry,,0,,0,,0,,0,,0,,0,0.7551655769348145,0.13459782127756625,0.26686936616897583,0.8504849274953207,0.9879325032234192,0.4532688772305846,,,,,,,Mini Micellar Magic Makeup Remover & Cleanser,True,False,False
P449411,oily,,0,0.002326276386156678,1,,0,,0,,0,,0,0.7551655769348145,0.13459782127756625,0.26686936616897583,0.8504849274953207,0.9879325032234192,0.4532688772305846,,-0.13227154489140958,,,,,Mini Micellar Magic Makeup Remover & Cleanser,True,False,False
P449599,combination,0.6368707415513325,290,0.7195197598215491,256,0.8080998017446457,194,0.7355375304656571,122,0.7282251151365606,91,0.8105467488410685,33,0.6351116102531591,0.7016329259374762,0.8002629579337647,0.7238093342008466,0.7193880727281794,0.8113252978522117,0.0017591312981733997,0.017886833884072972,0.007836843810881011,0.011728196264810475,0.008837042408381235,-0.0007785490111432702,Mini Anti-Aging Cleansing Gel,False,False,False
P449599,dry,0.5834092119744833,59,0.5810140727151535,39,0.6670011422596872,35,0.8010082957155716,13,0.727321128671368,9,0.6873933706277361,8,0.6351116102531591,0.7016329259374762,0.8002629579337647,0.7238093342008466,0.7193880727281794,0.8113252978522117,-0.05170239827867584,-0.12061885322232269,-0.13326181567407747,0.07719896151472505,0.007933055943188605,-0.12393192722447566,Mini Anti-Aging Cleansing Gel,False,False,False
P449599,normal,0.6287492574430166,49,0.6727446254112736,35,0.8303755032917252,40,0.743441397570731,17,0.6845989376772195,15,0.8152275832765029,11,0.6351116102531591,0.7016329259374762,0.8002629579337647,0.7238093342008466,0.7193880727281794,0.8113252978522117,-0.006362352810142524,-0.028888300526202615,0.030112545357960485,0.019632063369884434,-0.03478913505095993,0.003902285424291163,Mini Anti-Aging Cleansing Gel,True,False,False
P449599,oily,0.6731389263820731,75,0.7174134303786559,72,0.8433588253773956,45,0.5854007581365295,20,0.7079773844415022,31,0.8925104974769056,12,0.6351116102531591,0.7016329259374762,0.8002629579337647,0.7238093342008466,0.7193880727281794,0.8113252978522117,0.03802731612891397,0.015780504441179732,0.04309586744363092,-0.1384085760643171,-0.01141068828667724,0.08118519962469384,Mini Anti-Aging Cleansing Gel,True,False,False
P449836,combination,0.8618185430765152,10,0.8095197743839688,9,0.850865017090525,7,0.9364956133067608,8,0.9945066273212433,2,0.838805228471756,3,0.7536867593622042,0.7354131083159398,0.7035140231684116,0.9397312551736832,0.9945066273212433,0.7581801780809959,0.10813178371431098,0.07410666606802907,0.14735099392211337,-0.0032356418669223785,0.0,0.08062505039076007,Mini SEA Deep Dive Cleansing Gel,True,False,False
P449836,dry,0.6607822685812911,3,0.5069954024511389,4,0.3573094169454028,3,0.9526738226413727,2,,0,,0,0.7536867593622042,0.7354131083159398,0.7035140231684116,0.9397312551736832,0.9945066273212433,0.7581801780809959,-0.09290449078091312,-0.2284177058648008,-0.3462046062230088,0.012942567467689514,,,Mini SEA Deep Dive Cleansing Gel,True,True,True
P449836,normal,0.49325524270534515,4,0.8587685227394104,2,0.70530323847197,4,,0,,0,0.5199284609407187,2,0.7536867593622042,0.7354131083159398,0.7035140231684116,0.9397312551736832,0.9945066273212433,0.7581801780809959,-0.26043151665685904,0.12335541442347064,0.0017892153035583558,,,-0.23825171714027726,Mini SEA Deep Dive Cleansing Gel,True,True,False
P449836,oily,0.99280846118927,1,,0,,0,,0,,0,0.99280846118927,1,0.7536867593622042,0.7354131083159398,0.7035140231684116,0.9397312551736832,0.9945066273212433,0.7581801780809959,0.23912170182706582,,,,,0.2346282831082741,Mini SEA Deep Dive Cleansing Gel,True,True,False
P450632,combination,0.8859564291769821,68,0.7996357862422075,48,0.7380249161204762,85,0.7084191645855051,38,0.585247972381726,19,0.7707653286711623,15,0.8657703894021314,0.7971097612769458,0.7404337980977344,0.6933312329876704,0.5337970734083987,0.7502255463138378,0.020186039774850784,0.002526024965261775,-0.0024088819772581926,0.015087931597834725,0.05145089897332733,0.020539782357324565,Gentle Cleansing Foam Hydrating Makeup Remover,True,False,False
P450632,dry,0.9246943530090378,22,0.7080721784467724,11,0.7313331702413658,21,0.5672440095139402,7,0.4866111883893609,6,0.96036297082901,3,0.8657703894021314,0.7971097612769458,0.7404337980977344,0.6933312329876704,0.5337970734083987,0.7502255463138378,0.05892396360690644,-0.08903758283017338,-0.00910062785636856,-0.12608722347373025,-0.047185885019037754,0.21013742451517226,Gentle Cleansing Foam Hydrating Makeup Remover,True,True,False
P450632,normal,0.791369408374356,11,0.7428722267837397,7,0.7126584295493861,15,0.6208854730066378,8,0.3569982970948331,6,0.23243393376469612,2,0.8657703894021314,0.7971097612769458,0.7404337980977344,0.6933312329876704,0.5337970734083987,0.7502255463138378,-0.07440098102777537,-0.05423753449320612,-0.027775368548348278,-0.07244575998103264,-0.17679877631356555,-0.5177916125491416,Gentle Cleansing Foam Hydrating Makeup Remover,True,True,False
P450632,oily,0.7234190730378032,13,0.9739421833129157,7,0.8029336966574192,13,0.8414704402287801,6,0.9001379609107971,1,0.7744941003620625,4,0.8657703894021314,0.7971097612769458,0.7404337980977344,0.6933312329876704,0.5337970734083987,0.7502255463138378,-0.14235131636432818,0.17683242203596994,0.06249989855968485,0.14813920724110974,0.36634088750239846,0.0242685540482247,Gentle Cleansing Foam Hydrating Makeup Remover,True,True,True
P450633,combination,0.8911851798208185,68,0.7221805740338869,52,0.6512726632645354,78,0.6799388964757479,40,0.6320066123229006,23,0.8109125983760213,33,0.8761041493571122,0.7552285982701169,0.6683448645790728,0.691448146185602,0.666540767084442,0.8260677194652649,0.015081030463706235,-0.03304802423622999,-0.01707220131453746,-0.011509249709854119,-0.034534154761541425,-0.015155121089243662,Gentle Cleansing Oil Makeup Remover,True,False,False
P450633,dry,0.924833593439431,31,0.7748086433275603,20,0.6091713537814829,33,0.7919360848472399,17,0.7297661834995129,14,0.9315397143363953,6,0.8761041493571122,0.7552285982701169,0.6683448645790728,0.691448146185602,0.666540767084442,0.8260677194652649,0.04872944408231872,0.019580045057443374,-0.05917351079758992,0.10048793866163785,0.06322541641507096,0.10547199487113035,Gentle Cleansing Oil Makeup Remover,True,False,False
P450633,normal,0.8376417447709374,18,0.8768186908680946,10,0.8652763098833107,14,0.54098220996093,14,0.7320039714686573,8,0.8756592273712158,6,0.8761041493571122,0.7552285982701169,0.6683448645790728,0.691448146185602,0.666540767084442,0.8260677194652649,-0.03846240458617478,0.1215900925979777,0.1969314453042379,-0.15046593622467197,0.06546320438421527,0.049591507905950905,Gentle Cleansing Oil Makeup Remover,True,True,False
P450633,oily,0.7608666771363156,16,0.7691030274145305,8,0.7034993528854102,15,0.7629979910432465,12,0.5641114495228976,6,0.7646017165056297,7,0.8761041493571122,0.7552285982701169,0.6683448645790728,0.691448146185602,0.666540767084442,0.8260677194652649,-0.11523747222079661,0.013874429144413614,0.035154488306337384,0.07154984485764448,-0.10242931756154439,-0.061466002959635224,Gentle Cleansing Oil Makeup Remover,True,False,False
P450917,combination,0.7151143543246601,125,0.7706315478919372,135,0.6573735408484935,10,0.7026796168259655,31,0.6519696037401446,65,0.6802926203235984,35,0.7036324754160771,0.7698112351578208,0.5146607033908367,0.690391342302951,0.65510235037637,0.66351635189392,0.011481878908582988,0.000820312734116424,0.14271283745765684,0.012288274523014509,-0.0031327466362254253,0.016776268429678387,Mini FIRMx Exfoliating Peel Gel,True,False,False
P450917,dry,0.7433615437898766,67,0.7558916480400403,55,0.03287092037498951,2,0.6484728519011427,9,0.5840690910009908,18,0.49460166612906115,7,0.7036324754160771,0.7698112351578208,0.5146607033908367,0.690391342302951,0.65510235037637,0.66351635189392,0.039729068373799525,-0.013919587117780519,-0.4817897830158472,-0.041918490401808284,-0.07103325937537919,-0.16891468576485885,Mini FIRMx Exfoliating Peel Gel,True,True,False
P450917,normal,0.6594585594265601,23,0.8778336551653123,19,,0,0.7269705547951162,8,0.8484513305842744,14,0.7729845390858827,8,0.7036324754160771,0.7698112351578208,0.5146607033908367,0.690391342302951,0.65510235037637,0.66351635189392,-0.04417391598951703,0.10802242000749152,,0.036579212492165225,0.19334898020790436,0.10946818719196272,Mini FIRMx Exfoliating Peel Gel,True,True,False
P450917,oily,0.5803891803417355,25,0.7320385079207906,37,0.36014443387587863,3,0.6410073762138685,6,0.5608978486225868,13,0.6234431958624295,7,0.7036324754160771,0.7698112351578208,0.5146607033908367,0.690391342302951,0.65510235037637,0.66351635189392,-0.12324329507434162,-0.03777272723703018,-0.15451626951495806,-0.049383966089082465,-0.09420450175378314,-0.04007315603149053,Mini FIRMx Exfoliating Peel Gel,True,True,False
P451728,combination,0.9925059676170349,1,0.0029219735879451036,1,0.012907848809845746,2,0.7982755899429321,1,,0,0.003999663982540369,1,0.9901794493198395,0.0029219735879451036,0.030818778061075136,0.7982755899429321,0.013398215756751597,0.003999663982540369,0.0023265182971954346,0.0,-0.01791092925122939,0.0,,0.0,Mini Goddess Clay Mask 15ml Travel Size,True,False,False
P451728,dry,,0,,0,,0,,0,0.024822354316711426,1,,0,0.9901794493198395,0.0029219735879451036,0.030818778061075136,0.7982755899429321,0.013398215756751597,0.003999663982540369,,,,,0.011424138559959829,,Mini Goddess Clay Mask 15ml Travel Size,True,False,False
P451728,normal,0.987852931022644,1,,0,0.04872970731230453,2,,0,0.001974077196791768,1,,0,0.9901794493198395,0.0029219735879451036,0.030818778061075136,0.7982755899429321,0.013398215756751597,0.003999663982540369,-0.0023265182971954346,,0.01791092925122939,,-0.011424138559959829,,Mini Goddess Clay Mask 15ml Travel Size,True,False,False
P451748,combination,0.5988136858989795,15,0.7997938301414251,12,0.7064614638220519,24,0.4438641269080108,8,0.3724273145198822,6,0.914395807577031,21,0.6376596006919585,0.8441939464211464,0.669394888358671,0.48416745223463903,0.41552413564006035,0.8446762759719665,-0.03884591479297894,-0.04440011627972129,0.03706657546338088,-0.040303325326628225,-0.04309682112017815,0.0697195316050645,15% Niacinamide Gel Serum,True,False,False
P451748,dry,0.5480567930887142,4,,0,0.5800959961488843,7,,0,0.4888048470020294,1,0.5932600608561188,5,0.6376596006919585,0.8441939464211464,0.669394888358671,0.48416745223463903,0.41552413564006035,0.8446762759719665,-0.08960280760324424,,-0.0892988922097867,,0.07328071136196906,-0.25141621511584766,15% Niacinamide Gel Serum,True,True,False
P451748,normal,0.5904206797131337,8,0.7994152009487152,7,0.6156213492250596,13,0.5146006902058919,5,0.5230348670322981,7,0.8170256384958824,13,0.6376596006919585,0.8441939464211464,0.669394888358671,0.48416745223463903,0.41552413564006035,0.8446762759719665,-0.04723892097882476,-0.044778745472431214,-0.05377353913361138,0.030433237971252913,0.10751073139223771,-0.027650637476084095,15% Niacinamide Gel Serum,True,False,False
P451748,oily,0.8025360157092413,8,0.9852360486984253,6,0.7176782709235946,9,0.5409209231535593,3,0.3446147725917399,8,0.8585334758866917,11,0.6376596006919585,0.8441939464211464,0.669394888358671,0.48416745223463903,0.41552413564006035,0.8446762759719665,0.16487641501728278,0.14104210227727887,0.048283382564923594,0.0567534709189203,-0.07090936304832046,0.013857199914725227,15% Niacinamide Gel Serum,True,True,False
P453225,combination,0.5744484272965902,365,0.4248857510916423,20,0.4771672525947603,60,0.48348293716036195,90,0.4054604049186524,136,0.4731800071080004,184,0.5737167450043066,0.4466853769030422,0.5245763512486259,0.4499797876259254,0.36226941008536645,0.49118702285901844,0.0007316822922835975,-0.021799625811399936,-0.04740909865386561,0.03350314953443656,0.04319099483328592,-0.01800701575101804,The Kissu Lip Mask,False,False,False
P453225,dry,0.5809637509496081,150,0.7286364452447742,9,0.6068868188303895,32,0.43765366884112794,34,0.291018845394765,51,0.5140205139211805,80,0.5737167450043066,0.4466853769030422,0.5245763512486259,0.4499797876259254,0.36226941008536645,0.49118702285901844,0.007247005945301477,0.281951068341732,0.08231046758176364,-0.012326118784797446,-0.07125056469060143,0.022833491062162092,The Kissu Lip Mask,True,True,True
P453225,normal,0.5312153421541739,109,0.21334486906158012,9,0.5315487078472,23,0.38883772635728947,18,0.3342103346146883,44,0.4785806313921057,64,0.5737167450043066,0.4466853769030422,0.5245763512486259,0.4499797876259254,0.36226941008536645,0.49118702285901844,-0.04250140285013271,-0.2333405078414621,0.006972356598574092,-0.06114206126863592,-0.028059075470678152,-0.012606391466912725,The Kissu Lip Mask,True,True,True
P453225,oily,0.6118392796808847,86,0.4459341127658263,2,0.5265862214425578,25,0.36688877003810677,18,0.3326930225148852,34,0.532140963342889,56,0.5737167450043066,0.4466853769030422,0.5245763512486259,0.4499797876259254,0.36226941008536645,0.49118702285901844,0.03812253467657811,-0.0007512641372159345,0.0020098701939319508,-0.08309101758781862,-0.029576387570481255,0.04095394048387052,The Kissu Lip Mask,True,False,False
P453227,combination,0.7714439137143488,97,0.6071171735860924,75,0.8322409781745265,182,0.5684407368368868,14,0.6368094516297181,30,0.5785086559938888,25,0.7330542925397612,0.6443611394788604,0.7899149089356181,0.7055946336127817,0.6393453778151458,0.6908595220457452,0.03838962117458766,-0.037243965892768016,0.04232606923890836,-0.13715389677589496,-0.0025359261854276394,-0.1123508660518564,Truth Juice Daily Cleanser,True,False,False
P453227,dry,0.7112794956231837,59,0.6675051344189279,29,0.6845500570556581,69,0.9654620885848999,5,0.8125196527689695,6,0.8219059243177375,6,0.7330542925397612,0.6443611394788604,0.7899149089356181,0.7055946336127817,0.6393453778151458,0.6908595220457452,-0.021774796916577466,0.02314399494006747,-0.10536485187996003,0.25986745497211816,0.17317427495382376,0.13104640227199227,Truth Juice Daily Cleanser,True,True,False
P453227,normal,0.6454205122823954,22,0.6995876842423362,16,0.7599612141439561,43,0.80466428399086,4,0.6438667554337169,6,0.9665897289911906,3,0.7330542925397612,0.6443611394788604,0.7899149089356181,0.7055946336127817,0.6393453778151458,0.6908595220457452,-0.08763378025736579,0.05522654476347577,-0.02995369479166199,0.09906965037807824,0.004521377618571076,0.27573020694544537,Truth Juice Daily Cleanser,True,True,False
P453227,oily,0.698978487860101,15,0.7475692121855294,12,0.8215756146495955,27,0.8178639728575945,2,0.3093133345246315,3,0.890076624850432,6,0.7330542925397612,0.6443611394788604,0.7899149089356181,0.7055946336127817,0.6393453778151458,0.6908595220457452,-0.034075804679660204,0.10320807270666899,0.03166070571397739,0.11226933924481275,-0.3300320432905143,0.19921710280468685,Truth Juice Daily Cleanser,True,True,False
P453816,combination,0.8210799127065461,372,0.7525968902339099,485,0.6513922840104919,179,0.5531681902348541,101,0.718168323874,234,0.6992469481344603,222,0.8408471511556119,0.7533472938621543,0.6192541634496102,0.5743814093602181,0.7195013264946539,0.6631882672684514,-0.019767238449065805,-0.0007504036282444115,0.03213812056088172,-0.021213219125364002,-0.0013330026206539447,0.03605868086600894,Mini Take The Day Off Cleansing Balm Makeup Remover,False,False,False
P453816,dry,0.8519268858944997,183,0.7666216224556311,162,0.5898590128594036,74,0.6795646020078233,21,0.7174283378320979,80,0.6042438541689862,71,0.8408471511556119,0.7533472938621543,0.6192541634496102,0.5743814093602181,0.7195013264946539,0.6631882672684514,0.011079734738887792,0.01327432859347688,-0.029395150590206587,0.10518319264760523,-0.002072988662556008,-0.05894441309946519,Mini Take The Day Off Cleansing Balm Makeup Remover,True,False,False
P453816,normal,0.8663730654973958,78,0.7105502144291272,78,0.580202578723876,46,0.6267565040705869,26,0.6982486961852475,48,0.6794612353615876,45,0.8408471511556119,0.7533472938621543,0.6192541634496102,0.5743814093602181,0.7195013264946539,0.6631882672684514,0.025525914341783862,-0.04279707943302702,-0.03905158472573411,0.05237509471036883,-0.021252630309406384,0.016272968093136275,Mini Take The Day Off Cleansing Balm Makeup Remover,True,False,False
P453816,oily,0.8898883265552714,68,0.7667238173391483,116,0.5532871434740998,27,0.490377622512717,17,0.7472399924407471,54,0.5804199511523951,55,0.8408471511556119,0.7533472938621543,0.6192541634496102,0.5743814093602181,0.7195013264946539,0.6631882672684514,0.049041175399659465,0.013376523476994029,-0.06596701997551035,-0.0840037868475011,0.0277386659460932,-0.08276831611605628,Mini Take The Day Off Cleansing Balm Makeup Remover,True,False,False
P454029,combination,0.9567704051733017,8,0.49520935374312103,2,0.9855276346206665,2,,0,0.9550307393074036,1,0.6558433092820147,3,0.9661858190189708,0.49520935374312103,0.9855276346206665,,0.9397444427013397,0.7368683455279097,-0.00941541384566913,0.0,0.0,,0.015286296606063843,-0.08102503624589497,Rènergie Lift Multi-Action Ultra Double-Wrapping Cream Face Mask,True,False,False
P454029,dry,0.9948257803916931,1,,0,,0,,0,,0,0.9799434542655945,1,0.9661858190189708,0.49520935374312103,0.9855276346206665,,0.9397444427013397,0.7368683455279097,0.02863996137272229,,,,,0.2430751087376848,Rènergie Lift Multi-Action Ultra Double-Wrapping Cream Face Mask,True,True,False
P454029,normal,0.9948156476020813,1,,0,,0,,0,0.9244581460952759,1,,0,0.9661858190189708,0.49520935374312103,0.9855276346206665,,0.9397444427013397,0.7368683455279097,0.028629828583110473,,,,-0.015286296606063843,,Rènergie Lift Multi-Action Ultra Double-Wrapping Cream Face Mask,True,False,False
P454029,oily,0.9842393398284912,1,,0,,0,,0,,0,,0,0.9661858190189708,0.49520935374312103,0.9855276346206665,,0.9397444427013397,0.7368683455279097,0.018053520809520385,,,,,,Rènergie Lift Multi-Action Ultra Double-Wrapping Cream Face Mask,True,False,False
P454095,combination,0.8251270442663585,67,0.7867934531823266,28,0.7022554839701979,47,0.6462973984338245,19,0.3967610834903705,6,0.5681893029762431,50,0.7957774101320052,0.7623198816989316,0.7080429267061681,0.6087184047792107,0.3978539075559148,0.5975164295925143,0.02934963413435332,0.024473571483395018,-0.005787442735970205,0.03757899365461381,-0.00109282406554434,-0.029327126616271126,Perfect Canvas Clean Jelly Oil Cleanser,True,False,False
P454095,dry,0.7089455995763487,17,0.7418336868286133,5,0.6442884385386216,14,0.6904998694662936,8,0.5573383203707636,5,0.7378424653886921,9,0.7957774101320052,0.7623198816989316,0.7080429267061681,0.6087184047792107,0.3978539075559148,0.5975164295925143,-0.08683181055565647,-0.02048619487031833,-0.06375448816754647,0.08178146468708292,0.15948441281484876,0.14032603579617786,Perfect Canvas Clean Jelly Oil Cleanser,True,True,False
P454095,normal,0.661521123367406,7,0.4594147016759962,4,0.8258209392790579,9,0.18151368808466942,5,0.0024213477154262364,2,0.5882531448345011,9,0.7957774101320052,0.7623198816989316,0.7080429267061681,0.6087184047792107,0.3978539075559148,0.5975164295925143,-0.13425628676459922,-0.3029051800229354,0.11777801257288978,-0.4272047166945413,-0.3954325598404886,-0.00926328475801319,Perfect Canvas Clean Jelly Oil Cleanser,True,True,True
P454095,oily,0.8407283401116729,10,0.9719171126683553,3,0.7341855591512285,4,0.9926038980484009,2,,0,0.6931136200825373,3,0.7957774101320052,0.7623198816989316,0.7080429267061681,0.6087184047792107,0.3978539075559148,0.5975164295925143,0.04495092997966765,0.20959723096942373,0.026142632445060432,0.3838854932691902,,0.09559719049002302,Perfect Canvas Clean Jelly Oil Cleanser,True,True,True
P454120,combination,0.7094733394338729,458,0.7082492668495333,144,0.5382433616627089,46,0.5949138978179895,106,0.40620088285964584,87,0.6820291821474072,144,0.7175394556772011,0.6833903490117302,0.5794424857882979,0.6442999851706457,0.37552431859301344,0.6990482697435171,-0.008066116243328203,0.02485891783780303,-0.041199124125589015,-0.04938608735265615,0.0306765642666324,-0.017019087596109927,F-Balm Electrolyte Waterfacial Mask,False,False,False
P454120,dry,0.6716715626369268,214,0.6483666815373273,53,0.6240514666819945,25,0.6702287855947671,51,0.29950913430794196,34,0.6827076577627268,61,0.7175394556772011,0.6833903490117302,0.5794424857882979,0.6442999851706457,0.37552431859301344,0.6990482697435171,-0.04586789304027428,-0.035023667474402886,0.04460898089369658,0.02592880042412138,-0.07601518428507148,-0.016340611980790287,F-Balm Electrolyte Waterfacial Mask,False,False,False
P454120,normal,0.7566569862987302,109,0.7379318951331597,30,0.6320797025359103,14,0.7394118274262707,24,0.3983773079401414,21,0.8007709406910611,38,0.7175394556772011,0.6833903490117302,0.5794424857882979,0.6442999851706457,0.37552431859301344,0.6990482697435171,0.03911753062152912,0.054541546121429474,0.05263721674761235,0.09511184225562497,0.022852989347127983,0.10172267094754406,F-Balm Electrolyte Waterfacial Mask,False,False,False
P454120,oily,0.8226099046807961,88,0.5490033019660041,25,0.5837439010851085,10,0.7122113278213268,24,0.33211988768576145,13,0.686383556066589,33,0.7175394556772011,0.6833903490117302,0.5794424857882979,0.6442999851706457,0.37552431859301344,0.6990482697435171,0.10507044900359497,-0.13438704704572613,0.004301415296810607,0.0679113426506811,-0.04340443090725199,-0.012664713676928119,F-Balm Electrolyte Waterfacial Mask,True,False,False
P454313,combination,0.8315812853221359,384,0.81646389893331,263,0.7799392934229296,102,0.7850880587624537,37,0.7614369095489383,50,0.7712579152167497,169,0.8423486527667736,0.8052069890467063,0.7853605373237577,0.7109299781820122,0.7232146606966853,0.7826772156825462,-0.010767367444637688,0.011256909886603661,-0.005421243900828099,0.07415808058044149,0.038222248852253005,-0.011419300465796534,Cica Sleeping Mask,False,False,False
P454313,dry,0.836077206965726,183,0.774765900712766,129,0.7920014161592055,38,0.46192671252148493,7,0.6887679611746635,27,0.7787990408453775,67,0.8423486527667736,0.8052069890467063,0.7853605373237577,0.7109299781820122,0.7232146606966853,0.7826772156825462,-0.006271445801047659,-0.030441088333940325,0.006640878835447839,-0.24900326566052727,-0.03444669952202173,-0.0038781748371686797,Cica Sleeping Mask,True,True,False
P454313,normal,0.8812941935700586,70,0.8231657615975397,51,0.8233854058509071,15,0.5590037650739154,6,0.5394938251791666,13,0.7527906950563192,33,0.8423486527667736,0.8052069890467063,0.7853605373237577,0.7109299781820122,0.7232146606966853,0.7826772156825462,0.03894554080328494,0.017958772550833446,0.03802486852714948,-0.15192621310809684,-0.18372083551751872,-0.029886520626226987,Cica Sleeping Mask,True,True,False
P454313,oily,0.8778508169904213,72,0.8061769062545724,52,0.7725148446680534,21,0.6811736971139908,3,0.8639465913176536,10,0.8708981788346406,36,0.8423486527667736,0.8052069890467063,0.7853605373237577,0.7109299781820122,0.7232146606966853,0.7826772156825462,0.035502164223647714,0.0009699172078661,-0.012845692655704233,-0.029756281068021417,0.14073193062096834,0.08822096315209438,Cica Sleeping Mask,True,False,False
P454315,combination,0.8904929220676422,10,0.9928623139858246,2,0.8440196189497199,7,,0,0.5705084875226021,2,0.9755549132823944,2,0.8077410942857602,0.8737003381053606,0.6599031171321662,0.892207995429635,0.37060717586427927,0.8696294296532869,0.08275182778188195,0.11916197588046396,0.18411650181755368,,0.1999013116583228,0.10592548362910748,Milk Cleanse Gentle Foaming Cleanser,True,True,False
P454315,dry,0.8382308796370546,13,0.908988606929779,10,0.4851669814494072,11,0.8671096903271973,4,,0,0.9361783981323242,5,0.8077410942857602,0.8737003381053606,0.6599031171321662,0.892207995429635,0.37060717586427927,0.8696294296532869,0.03048978535129432,0.03528826882441838,-0.17473613568275903,-0.025098305102437712,,0.06654896847903724,Milk Cleanse Gentle Foaming Cleanser,True,True,False
P454315,normal,0.5017697224393487,4,0.6766314581036568,3,0.722345857322216,5,0.992601215839386,1,0.03280853107571602,1,0.707116236910224,4,0.8077410942857602,0.8737003381053606,0.6599031171321662,0.892207995429635,0.37060717586427927,0.8696294296532869,-0.30597137184641154,-0.19706888000170386,0.062442740190049806,0.10039322040975096,-0.33779864478856325,-0.16251319274306297,Milk Cleanse Gentle Foaming Cleanser,True,True,True
P454315,oily,,0,,0,0.9809713959693909,1,,0,0.3086031973361969,1,0.9750863909721375,1,0.8077410942857602,0.8737003381053606,0.6599031171321662,0.892207995429635,0.37060717586427927,0.8696294296532869,,,0.32106827883722466,,-0.06200397852808237,0.10545696131885052,Milk Cleanse Gentle Foaming Cleanser,True,True,False
P454376,combination,0.6749366444768384,10,0.6565872691987481,14,0.8703728669967788,13,,0,0.7053303390741348,5,0.7430130346911028,4,0.660173737029254,0.5743552398724002,0.8836797148756245,0.9689822196960449,0.6891956994659267,0.7430130346911028,0.014762907447584461,0.08223202932634788,-0.013306847878845618,,0.016134639608208046,0.0,knockout daily exfoliating cleanser,True,False,False
P454376,dry,0.6091672678788503,3,,0,0.9810172915458679,1,0.9689822196960449,1,,0,,0,0.660173737029254,0.5743552398724002,0.8836797148756245,0.9689822196960449,0.6891956994659267,0.7430130346911028,-0.05100646915040363,,0.09733757667024345,0.0,,,knockout daily exfoliating cleanser,True,False,False
P454376,normal,0.6619705146877095,3,0.5401339404855944,7,0.9088968634605408,3,,0,0.6623046334522465,3,,0,0.660173737029254,0.5743552398724002,0.8836797148756245,0.9689822196960449,0.6891956994659267,0.7430130346911028,0.0017967776584555395,-0.03422129938680585,0.025217148584916305,,-0.026891066013680187,,knockout daily exfoliating cleanser,True,False,False
P454376,oily,,0,0.2704554682519908,3,,0,,0,,0,,0,0.660173737029254,0.5743552398724002,0.8836797148756245,0.9689822196960449,0.6891956994659267,0.7430130346911028,,-0.30389977162040943,,,,,knockout daily exfoliating cleanser,True,True,True
P454377,combination,0.04001733660697937,1,0.13233258372638373,5,0.978962242603302,4,,0,0.2520938540498416,1,,0,0.5088350027799606,0.3403291738504777,0.7783021280645497,0.7054460048675537,0.2520938540498416,0.990872859954834,-0.46881766617298126,-0.20799659012409394,0.20066011453875232,,0.0,,Mini knockout daily exfoliating cleanser,True,True,True
P454377,dry,,0,0.987806499004364,1,0.9907803237438202,2,,0,,0,,0,0.5088350027799606,0.3403291738504777,0.7783021280645497,0.7054460048675537,0.2520938540498416,0.990872859954834,,0.6474773251538863,0.2124781956792705,,,,Mini knockout daily exfoliating cleanser,True,True,True
P454377,normal,,0,0.11243038065731525,1,0.001501388382166624,1,,0,,0,,0,0.5088350027799606,0.3403291738504777,0.7783021280645497,0.7054460048675537,0.2520938540498416,0.990872859954834,,-0.22789879319316242,-0.7768007396823831,,,,Mini knockout daily exfoliating cleanser,True,True,True
P454377,oily,0.9776526689529419,1,0.9607335925102234,1,0.5529040731489658,2,0.7054460048675537,1,,0,0.990872859954834,1,0.5088350027799606,0.3403291738504777,0.7783021280645497,0.7054460048675537,0.2520938540498416,0.990872859954834,0.46881766617298126,0.6204044186597457,-0.22539805491558385,0.0,,0.0,Mini knockout daily exfoliating cleanser,True,True,True
P455212,combination,0.645949106645033,20,0.3502922884799773,8,0.9202655196189881,5,0.8600414395332336,3,0.6673846636520466,20,0.49782191806783277,6,0.6670776935056465,0.40914470014395193,0.7723018770127303,0.8465570211410522,0.6228612569684628,0.4393794344117244,-0.021128586860613474,-0.058852411663974646,0.14796364260625772,0.013484418392181396,0.04452340668358379,0.05844248365610838,1 Minute Face Masks,True,False,False
P455212,dry,0.8136829055313554,7,,0,0.9836264252662659,1,,0,0.6367791384458542,5,,0,0.6670776935056465,0.40914470014395193,0.7723018770127303,0.8465570211410522,0.6228612569684628,0.4393794344117244,0.14660521202570886,,0.21132454825353553,,0.01391788147739137,,1 Minute Face Masks,True,True,False
P455212,normal,0.57819495908916,6,0.31731927394866943,1,0.9843036532402039,1,0.7273769974708557,1,0.6046480782226555,9,,0,0.6670776935056465,0.40914470014395193,0.7723018770127303,0.8465570211410522,0.6228612569684628,0.4393794344117244,-0.08888273441648653,-0.0918254261952825,0.21200177622747352,-0.11918002367019653,-0.0182131787458073,,1 Minute Face Masks,True,True,False
